episode_id,instance_id,seed,deal_rate,normalized_primary,raw_primary,normalized_nash_welfare,usw,esw,nsw,nsw_geomean,gini,dist_to_frontier,dist_to_nbs,dist_to_ks,on_frontier,all_ir,n_ir_violations,n_ir_violation_turns,n_walked,welfare_slope,closing_round,rounds_to_agreement,reached_deadline,rounds_used_turns,deadline_rounds,cost_usd,belief_final_posterior_mass_true_type,belief_final_expected_utility_rmse,belief_final_accept_set_f1,belief_auc_posterior_mass_true_type,belief_auc_expected_utility_rmse,belief_auc_accept_set_f1,belief_n_believers,belief_n_turns,belief_accuracy_mean,belief_accuracy_final
scorable_negotiation-moves_chat-c9b08645dc,scorable_negotiation-L0-db777d04d1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.30882352941176516,17.0,nan,1.0,85.0,16,0.0,0.00010463084903826456,0.24634149209627818,0.1639376740201328,0.00010601618805691329,0.24628096099817687,0.16552980475009962,5.0,17.0,0.16552980475009962,0.1639376740201328
scorable_negotiation-moves_chat-b4537d7224,scorable_negotiation-L0-db777d04d1,4,1.0,0.8758,0.8775,0.5171268000207477,265.0,32.0,333206016.0,50.645698679155124,0.16452830188679246,0.0,0.4824265619930313,0.5880033075856701,1.0,1.0,0.0,0.0,0.0,-1.705882352941166,17.0,17.0,1.0,85.0,16,0.0,0.00010461011446641409,0.2463448955547039,0.1639376740201328,0.00010612221725018054,0.2461546586682121,0.16603722282249045,5.0,17.0,0.16603722282249045,0.1639376740201328
scorable_negotiation-moves_chat-5651a3fe0b,scorable_negotiation-L1-1381dc04db,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,-2.647058823529408,17.0,nan,1.0,85.0,16,0.0,0.0005831322892877728,0.24691980257559648,0.33264348234488156,0.00057042830105605,0.2489688998397735,0.3113579388690998,5.0,17.0,0.3113579388690998,0.33264348234488156
scorable_negotiation-moves_chat-40a22255bb,scorable_negotiation-L1-1381dc04db,1,1.0,0.7931,0.7803,0.4413413792615545,174.0,11.0,17568320.0,28.115515236505093,0.34022988505747126,0.30780629437771917,0.3159817153641084,0.3159817153641084,0.0,1.0,0.0,0.0,0.0,0.45833333333333676,17.0,17.0,1.0,85.0,16,0.0,0.0014537816749673428,0.22952374356334296,0.3871329243239642,0.0013960064159949871,0.23117859514029043,0.37836643375748513,5.0,17.0,0.37836643375748513,0.3871329243239642
scorable_negotiation-moves_chat-f1d6423a42,scorable_negotiation-L1-1381dc04db,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,-2.1887254901960738,17.0,nan,1.0,85.0,16,0.0,0.0009669768586143157,0.24858162442905868,0.3213746582196916,0.0008810109039118953,0.2491178576464724,0.3137539827463684,5.0,17.0,0.3137539827463684,0.3213746582196916
scorable_negotiation-moves_chat-dd78fd19ef,scorable_negotiation-L1-1381dc04db,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,-3.0980392156862715,17.0,nan,1.0,85.0,16,0.0,0.0008756971834490505,0.24747116587957724,0.31719678047315997,0.0008421977549757624,0.24763554934401072,0.3058252559011665,5.0,17.0,0.3058252559011665,0.31719678047315997
scorable_negotiation-moves_chat-931ddfe2aa,scorable_negotiation-L1-1381dc04db,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,-1.299019607843133,17.0,nan,1.0,85.0,16,0.0,0.000650714767958362,0.2506988517021199,0.3117602081306712,0.000623865422570995,0.2506790109246706,0.30467348735164573,5.0,17.0,0.30467348735164573,0.3117602081306712
scorable_negotiation-moves_chat-d3d28f1c19,scorable_negotiation-L1-6e5961e973,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,-1.3382352941176454,17.0,nan,1.0,85.0,16,0.0,9.932699425693277e-05,0.27068089078962604,0.19279669028783147,9.939196512421619e-05,0.2706148517164394,0.19135383092603195,5.0,17.0,0.19135383092603195,0.19279669028783147
scorable_negotiation-moves_chat-996395d65e,scorable_negotiation-L1-6e5961e973,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,-0.036764705882351804,17.0,nan,1.0,85.0,16,0.0,7.052713845507527e-05,0.2713101356600149,0.15970610726246415,7.08514750707945e-05,0.2715096132156924,0.16280564918730134,5.0,17.0,0.16280564918730134,0.15970610726246415
scorable_negotiation-moves_chat-39f608d151,scorable_negotiation-L1-6e5961e973,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.2500000000000008,17.0,nan,1.0,85.0,16,0.0,4.4071179158960425e-05,0.2787207913600917,0.16306226239756696,4.709762188328819e-05,0.27859030877777224,0.16449522195095012,5.0,17.0,0.16449522195095012,0.16306226239756696
