logical_table,instance_id,episode_seed,episode_id,deal_rate,closing_offer,n_supporters,quorum_close_rate,outvoted_seats,outvoted_below_threshold,outvoted_z,outvoted_dissented,any_below_threshold,treated_seat,treated_reject_share,treated_accept_share,treated_dissent_rate,treated_is_outvoted,treated_below_threshold
all_rational__unanimity_r4,scorable_negotiation-L0-86d39f433e,0,scorable_negotiation-moves_chat-1012cfdb67,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L0-db777d04d1,3,scorable_negotiation-moves_chat-268fe6083f,1.0,P12,5.0,0.0,,nan,nan,nan,0.0,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L0-033f0874d5,3,scorable_negotiation-moves_chat-280422628e,1.0,P12,5.0,0.0,,nan,nan,nan,0.0,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L0-5b80bb74c6,2,scorable_negotiation-moves_chat-33d2dd4366,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L0-033f0874d5,2,scorable_negotiation-moves_chat-3d7c58b367,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L0-5b80bb74c6,1,scorable_negotiation-moves_chat-4864622c73,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L0-db777d04d1,4,scorable_negotiation-moves_chat-4aa1f0c744,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L0-86d39f433e,2,scorable_negotiation-moves_chat-4e6500343e,1.0,P11,5.0,0.0,,nan,nan,nan,0.0,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L0-86d39f433e,3,scorable_negotiation-moves_chat-4e9e6f73f8,1.0,P15,5.0,0.0,,nan,nan,nan,0.0,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L0-033f0874d5,0,scorable_negotiation-moves_chat-4ea6113af4,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L0-86d39f433e,1,scorable_negotiation-moves_chat-68e36fcc99,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L0-5b80bb74c6,4,scorable_negotiation-moves_chat-774cd2c830,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L0-44925c2d5b,3,scorable_negotiation-moves_chat-7e566bf78a,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L0-86d39f433e,4,scorable_negotiation-moves_chat-80ef5fdb78,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L0-44925c2d5b,0,scorable_negotiation-moves_chat-8d0aa00d6c,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L0-5b80bb74c6,0,scorable_negotiation-moves_chat-8fdcfa8c9e,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L0-5b80bb74c6,3,scorable_negotiation-moves_chat-ae5931c52b,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L0-44925c2d5b,4,scorable_negotiation-moves_chat-b10773ba40,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L0-033f0874d5,4,scorable_negotiation-moves_chat-b34c32da5e,1.0,P14,5.0,0.0,,nan,nan,nan,0.0,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L0-db777d04d1,2,scorable_negotiation-moves_chat-bdcc0522cc,1.0,P14,5.0,0.0,,nan,nan,nan,0.0,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L0-db777d04d1,1,scorable_negotiation-moves_chat-c16df26fd9,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L0-db777d04d1,0,scorable_negotiation-moves_chat-dd02351609,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L0-44925c2d5b,2,scorable_negotiation-moves_chat-eee004c786,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L0-033f0874d5,1,scorable_negotiation-moves_chat-f1cc3f68bf,1.0,P13,5.0,0.0,,nan,nan,nan,0.0,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L0-44925c2d5b,1,scorable_negotiation-moves_chat-f4683f2dc3,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L1-6e5961e973,0,scorable_negotiation-moves_chat-074cd7db14,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L1-b3fd37949a,3,scorable_negotiation-moves_chat-16e4929d3e,1.0,P18,5.0,0.0,,nan,nan,nan,0.0,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L1-a9e4838c4c,1,scorable_negotiation-moves_chat-1799dfe77d,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L1-6f6151e1d5,4,scorable_negotiation-moves_chat-236f3b0ccc,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L1-a9e4838c4c,0,scorable_negotiation-moves_chat-255eb2ecbc,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L1-a9e4838c4c,3,scorable_negotiation-moves_chat-2e5667138b,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L1-b3fd37949a,4,scorable_negotiation-moves_chat-3583da8030,1.0,P18,5.0,0.0,,nan,nan,nan,0.0,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L1-6f6151e1d5,2,scorable_negotiation-moves_chat-3e2b6339f3,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L1-6f6151e1d5,3,scorable_negotiation-moves_chat-4304539e99,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L1-1381dc04db,1,scorable_negotiation-moves_chat-438e03b8bf,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L1-a9e4838c4c,2,scorable_negotiation-moves_chat-458a09773a,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L1-6f6151e1d5,1,scorable_negotiation-moves_chat-5752b69f0b,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L1-b3fd37949a,0,scorable_negotiation-moves_chat-5cf7219ae6,1.0,P16,5.0,0.0,,nan,nan,nan,0.0,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L1-1381dc04db,3,scorable_negotiation-moves_chat-6e412f2ed1,1.0,P15,5.0,0.0,,nan,nan,nan,0.0,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L1-1381dc04db,2,scorable_negotiation-moves_chat-720c858c40,1.0,P16,5.0,0.0,,nan,nan,nan,0.0,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L1-6e5961e973,3,scorable_negotiation-moves_chat-784a357b03,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L1-6f6151e1d5,0,scorable_negotiation-moves_chat-7c0d9c60b1,1.0,P11,5.0,0.0,,nan,nan,nan,0.0,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L1-b3fd37949a,2,scorable_negotiation-moves_chat-9b36645052,1.0,P15,5.0,0.0,,nan,nan,nan,0.0,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L1-a9e4838c4c,4,scorable_negotiation-moves_chat-a3b7cf7905,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L1-6e5961e973,1,scorable_negotiation-moves_chat-a6df6df336,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L1-6e5961e973,2,scorable_negotiation-moves_chat-c83f7cff26,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L1-1381dc04db,0,scorable_negotiation-moves_chat-d7c8fecb80,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L1-1381dc04db,4,scorable_negotiation-moves_chat-e05ad7fcec,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L1-6e5961e973,4,scorable_negotiation-moves_chat-f649d26a7f,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L1-b3fd37949a,1,scorable_negotiation-moves_chat-f806647186,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L2-107032bc27,4,scorable_negotiation-moves_chat-122b3f3c96,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L2-f3366df5c2,3,scorable_negotiation-moves_chat-26d0adf855,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L2-5edb2fff08,3,scorable_negotiation-moves_chat-37124e6c3e,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L2-5edb2fff08,1,scorable_negotiation-moves_chat-37a14a8778,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L2-c07670b4c3,1,scorable_negotiation-moves_chat-42f938c2c7,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L2-f3366df5c2,4,scorable_negotiation-moves_chat-4942027168,1.0,P11,5.0,0.0,,nan,nan,nan,0.0,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L2-c07670b4c3,4,scorable_negotiation-moves_chat-51720cdc4a,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L2-c07670b4c3,0,scorable_negotiation-moves_chat-56227e9b97,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L2-107032bc27,3,scorable_negotiation-moves_chat-5d7e534848,1.0,P11,5.0,0.0,,nan,nan,nan,0.0,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L2-f3366df5c2,2,scorable_negotiation-moves_chat-610135449b,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L2-c07670b4c3,3,scorable_negotiation-moves_chat-6248ca8d48,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L2-107032bc27,0,scorable_negotiation-moves_chat-68df9ab671,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L2-5edb2fff08,2,scorable_negotiation-moves_chat-700ceb5241,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L2-5edb2fff08,0,scorable_negotiation-moves_chat-80a7c7f300,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L2-cd5957683b,1,scorable_negotiation-moves_chat-87ec2d13b8,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L2-f3366df5c2,0,scorable_negotiation-moves_chat-90cc425e6c,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L2-cd5957683b,0,scorable_negotiation-moves_chat-95bb7713b0,1.0,P15,5.0,0.0,,nan,nan,nan,0.0,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L2-cd5957683b,4,scorable_negotiation-moves_chat-9933276c7f,1.0,P16,5.0,0.0,,nan,nan,nan,0.0,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L2-cd5957683b,3,scorable_negotiation-moves_chat-a20ba202c4,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L2-f3366df5c2,1,scorable_negotiation-moves_chat-a73c70c053,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L2-107032bc27,1,scorable_negotiation-moves_chat-ab419ca1c8,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L2-107032bc27,2,scorable_negotiation-moves_chat-b7f55e95b8,1.0,P14,5.0,0.0,,nan,nan,nan,0.0,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L2-cd5957683b,2,scorable_negotiation-moves_chat-f5fb320caa,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L2-c07670b4c3,2,scorable_negotiation-moves_chat-f8fef21b63,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L2-5edb2fff08,4,scorable_negotiation-moves_chat-ff37ed17c0,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L3-8e55401ea3,3,scorable_negotiation-moves_chat-0f47eea060,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L3-901198dd46,0,scorable_negotiation-moves_chat-138daf2dd3,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L3-78a36182a2,4,scorable_negotiation-moves_chat-1f567176a8,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L3-09d8108a8f,2,scorable_negotiation-moves_chat-48f965d26d,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L3-901198dd46,1,scorable_negotiation-moves_chat-4dc5f92253,1.0,P16,5.0,0.0,,nan,nan,nan,0.0,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L3-78a36182a2,3,scorable_negotiation-moves_chat-5262eb991e,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L3-09d8108a8f,0,scorable_negotiation-moves_chat-66646fca26,1.0,P8,5.0,0.0,,nan,nan,nan,0.0,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L3-901198dd46,2,scorable_negotiation-moves_chat-6755950623,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L3-81f699e3fe,1,scorable_negotiation-moves_chat-7d7e2d46bd,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L3-78a36182a2,2,scorable_negotiation-moves_chat-7ed9b98266,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L3-09d8108a8f,4,scorable_negotiation-moves_chat-9a6b88b142,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L3-09d8108a8f,1,scorable_negotiation-moves_chat-a35087fa26,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L3-8e55401ea3,4,scorable_negotiation-moves_chat-a8371d3059,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L3-81f699e3fe,2,scorable_negotiation-moves_chat-aedef1c650,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L3-901198dd46,4,scorable_negotiation-moves_chat-cb6d05ed55,1.0,P14,5.0,0.0,,nan,nan,nan,0.0,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L3-901198dd46,3,scorable_negotiation-moves_chat-cf0cb38453,1.0,P16,5.0,0.0,,nan,nan,nan,0.0,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L3-78a36182a2,0,scorable_negotiation-moves_chat-d20231b679,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L3-78a36182a2,1,scorable_negotiation-moves_chat-d652367803,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L3-8e55401ea3,1,scorable_negotiation-moves_chat-e4b3fb8864,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L3-81f699e3fe,4,scorable_negotiation-moves_chat-eac92b1740,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L3-8e55401ea3,2,scorable_negotiation-moves_chat-ebcb3094a5,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L3-81f699e3fe,0,scorable_negotiation-moves_chat-ed18be6f77,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L3-8e55401ea3,0,scorable_negotiation-moves_chat-ef2ba310ed,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L3-81f699e3fe,3,scorable_negotiation-moves_chat-f0b9234887,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L3-09d8108a8f,3,scorable_negotiation-moves_chat-f3ce282cfa,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L4-592a4f7b6d,4,scorable_negotiation-moves_chat-03e3a017e9,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L4-b9891ffb3e,4,scorable_negotiation-moves_chat-16ac483df7,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L4-592a4f7b6d,0,scorable_negotiation-moves_chat-1777138e47,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L4-05f715c1e6,1,scorable_negotiation-moves_chat-2e2e876d40,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L4-b9891ffb3e,2,scorable_negotiation-moves_chat-35f6213c7e,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L4-05f715c1e6,0,scorable_negotiation-moves_chat-47a86b9aa1,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L4-35d9e3e112,0,scorable_negotiation-moves_chat-4ab1905d46,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L4-592a4f7b6d,1,scorable_negotiation-moves_chat-4c71bf1359,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L4-b9891ffb3e,1,scorable_negotiation-moves_chat-54d4354da2,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L4-05f715c1e6,4,scorable_negotiation-moves_chat-668ea258e3,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L4-592a4f7b6d,2,scorable_negotiation-moves_chat-6927a26e6f,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L4-35d9e3e112,4,scorable_negotiation-moves_chat-6d3958e642,1.0,P14,5.0,0.0,,nan,nan,nan,0.0,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L4-35d9e3e112,3,scorable_negotiation-moves_chat-855f66c3ae,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L4-b9891ffb3e,3,scorable_negotiation-moves_chat-96c8cb8e8f,1.0,P16,5.0,0.0,,nan,nan,nan,0.0,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L4-35d9e3e112,1,scorable_negotiation-moves_chat-99473b9e12,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L4-592a4f7b6d,3,scorable_negotiation-moves_chat-9f0a4a8046,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L4-b9891ffb3e,0,scorable_negotiation-moves_chat-b0e3b7ea47,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L4-05f715c1e6,2,scorable_negotiation-moves_chat-d34a315e0c,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L4-05f715c1e6,3,scorable_negotiation-moves_chat-f139dd50a5,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r4,scorable_negotiation-L4-35d9e3e112,2,scorable_negotiation-moves_chat-f2b676d307,1.0,P17,5.0,0.0,,nan,nan,nan,0.0,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L0-5b80bb74c6,1,scorable_negotiation-moves_chat-01d0d4e3d8,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L0-033f0874d5,1,scorable_negotiation-moves_chat-0ab3e97c8e,1.0,P49,5.0,0.0,,nan,nan,nan,0.0,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L0-db777d04d1,0,scorable_negotiation-moves_chat-121a13e418,1.0,P51,5.0,0.0,,nan,nan,nan,0.0,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L0-033f0874d5,4,scorable_negotiation-moves_chat-192d910ead,1.0,P44,5.0,0.0,,nan,nan,nan,0.0,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L0-44925c2d5b,0,scorable_negotiation-moves_chat-2e4de30323,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L0-db777d04d1,3,scorable_negotiation-moves_chat-3336e53e9e,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L0-86d39f433e,1,scorable_negotiation-moves_chat-3955afe96e,1.0,P40,5.0,0.0,,nan,nan,nan,0.0,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L0-db777d04d1,1,scorable_negotiation-moves_chat-41b4eec8a5,1.0,P44,5.0,0.0,,nan,nan,nan,0.0,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L0-033f0874d5,3,scorable_negotiation-moves_chat-44c431e269,1.0,P51,5.0,0.0,,nan,nan,nan,0.0,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L0-5b80bb74c6,4,scorable_negotiation-moves_chat-46d2687f6c,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L0-44925c2d5b,3,scorable_negotiation-moves_chat-56d7aad7fd,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L0-86d39f433e,4,scorable_negotiation-moves_chat-5ea6445aa5,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L0-44925c2d5b,1,scorable_negotiation-moves_chat-6473364a1f,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L0-5b80bb74c6,0,scorable_negotiation-moves_chat-74ebce1978,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L0-db777d04d1,2,scorable_negotiation-moves_chat-7a114a0e85,1.0,P55,5.0,0.0,,nan,nan,nan,0.0,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L0-5b80bb74c6,2,scorable_negotiation-moves_chat-811cce8cc9,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L0-86d39f433e,2,scorable_negotiation-moves_chat-8208df6d66,1.0,P40,5.0,0.0,,nan,nan,nan,0.0,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L0-44925c2d5b,2,scorable_negotiation-moves_chat-9167f8bbd1,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L0-db777d04d1,4,scorable_negotiation-moves_chat-9b4158e8e4,1.0,P49,5.0,0.0,,nan,nan,nan,0.0,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L0-033f0874d5,2,scorable_negotiation-moves_chat-a2b186a8f5,1.0,P58,5.0,0.0,,nan,nan,nan,0.0,,nan,nan,nan,nan,nan
