logical_table,instance_id,episode_seed,bank_position,seat_index,difficulty_tags,deal_rate,normalized_primary,worst_off,max_share,seat_z,seat_z_uncond,seat_share,seat_advantage,seat_capture_z,coplayer_z,coplayer_z_uncond,z_parties
one_oracle,scorable_negotiation-L3-9a1b1c0960,1,23,0,hard;pivotal-seat,1.0,0.5486,0.10256410256410256,0.5554779420533806,1.0,1.0,0.5554779420481605,0.799937124275,1.8685059730921945,0.200062875725,0.200062875725,1;0.1052631579;0.1025641026;0.4333333333;0.1590909091
one_oracle,scorable_negotiation-L2-1fc37540c8,1,12,4,high-conflict;large-frontier;medium;no-clear-win-win,1.0,0.8891,0.05,0.3323370448949251,1.0,1.0,0.33233704489877486,0.49775163094999997,1.0576475090158786,0.50224836905,0.50224836905,0.05;0.6486486486;0.3103448276;1;1
one_oracle,scorable_negotiation-L3-9a673abad3,4,18,1,hard;high-conflict;pivotal-seat,1.0,1.0,0.08620689655172414,0.2831391836560347,1.0,1.0,0.2831391836561729,0.3670420258625,0.8764238113846815,0.6329579741375,0.6329579741375,0.68;1;1;0.08620689655;0.765625
one_oracle,scorable_negotiation-L4-faf2ca7d47,4,14,2,hard;no-clear-win-win;pivotal-seat;small-frontier,1.0,1.0,0.0,0.2845528455284553,1.0,1.0,0.28455284552729854,0.37142857142499996,0.7454478926241762,0.628571428575,0.628571428575,1;0.5142857143;1;0;1
one_oracle,scorable_negotiation-L1-aabb4d986b,2,6,0,easy,1.0,0.6464,0.16393442622950818,0.3804273988803718,1.0,1.0,0.38042739888090554,0.5928443883500001,1.2221856070891057,0.40715561164999997,0.40715561164999997,1;0.1639344262;1;0.2289156627;0.2357723577
one_oracle,scorable_negotiation-L4-8a29217702,2,4,3,hard;high-conflict;no-clear-win-win;small-frontier,0.0,0.0,nan,nan,nan,0.0,nan,nan,nan,nan,0.0,
one_oracle,scorable_negotiation-L2-103cef6017,4,7,0,medium;small-frontier,0.0,0.0,nan,nan,nan,0.0,nan,nan,nan,nan,0.0,
one_oracle,scorable_negotiation-L0-611ee402f7,2,5,4,easy,0.0,0.0,nan,nan,nan,0.0,nan,nan,nan,nan,0.0,
one_oracle,scorable_negotiation-L1-aabb4d986b,4,6,4,easy,0.0,0.0,nan,nan,nan,0.0,nan,nan,nan,nan,0.0,
one_oracle,scorable_negotiation-L0-34733a57e6,0,20,0,easy;large-frontier,0.0,0.0,nan,nan,nan,0.0,nan,nan,nan,nan,0.0,
one_oracle,scorable_negotiation-L0-a483b0d80d,0,15,0,easy,1.0,0.9987,0.11702127659574468,0.31996369206331193,0.1170212766,0.1170212766,0.037442559711246416,-0.635062056725,-1.2369190617406314,0.752083333325,0.752083333325,0.1170212766;1;0.875;1;0.1333333333
one_oracle,scorable_negotiation-L0-34733a57e6,1,20,2,easy;large-frontier,0.0,0.0,nan,nan,nan,0.0,nan,nan,nan,nan,0.0,
one_oracle,scorable_negotiation-L0-a483b0d80d,4,15,3,easy,1.0,0.9987,0.11702127659574468,0.31996369206331193,1.0,1.0,0.3199636920662889,0.468661347525,0.9128181224433439,0.531338652475,0.531338652475,0.1170212766;1;0.875;1;0.1333333333
one_oracle,scorable_negotiation-L1-a9097927ce,1,1,3,easy,0.0,0.0,nan,nan,nan,0.0,nan,nan,nan,nan,0.0,
one_oracle,scorable_negotiation-L0-a483b0d80d,2,15,4,easy,0.0,0.0,nan,nan,nan,0.0,nan,nan,nan,nan,0.0,
one_oracle,scorable_negotiation-L2-df1e479b72,2,2,1,medium;small-frontier,1.0,0.9974,0.0,0.30656934306569344,1.0,1.0,0.306569343066141,0.434523809525,0.8014722470417939,0.565476190475,0.565476190475,1;1;0;0.2619047619;1
one_oracle,scorable_negotiation-L3-9a1b1c0960,3,23,4,hard;pivotal-seat,0.0,0.0,nan,nan,nan,0.0,nan,nan,nan,nan,0.0,
one_oracle,scorable_negotiation-L2-1fc37540c8,4,12,0,high-conflict;large-frontier;medium;no-clear-win-win,1.0,0.9055,0.010752688172043012,0.33672911576929826,1.0,1.0,0.336729115773482,0.5075634589075,1.0461223118039304,0.4924365410925,0.4924365410925,1;0.6486486486;0.3103448276;1;0.01075268817
one_oracle,scorable_negotiation-L2-1fc37540c8,2,12,1,high-conflict;large-frontier;medium;no-clear-win-win,1.0,0.9055,0.010752688172043012,0.33672911576929826,0.6486486486,0.6486486486,0.2184188858907421,0.06837426965750004,0.14092395302839308,0.5802743789425,0.5802743789425,1;0.6486486486;0.3103448276;1;0.01075268817
one_oracle,scorable_negotiation-L2-adac68f4ac,0,17,2,large-frontier;medium,1.0,0.8648,0.2702702702702703,0.3443996276760782,0.2702702703,0.2702702703,0.09308098046014282,-0.38806306305,-1.2693449031519328,0.65833333335,0.65833333335,0.5;0.4666666667;0.2702702703;1;0.6666666667
one_oracle,scorable_negotiation-L4-faf2ca7d47,1,14,1,hard;no-clear-win-win;pivotal-seat;small-frontier,0.0,0.0,nan,nan,nan,0.0,nan,nan,nan,nan,0.0,
one_oracle,scorable_negotiation-L3-9a673abad3,1,18,0,hard;high-conflict;pivotal-seat,1.0,0.8846,0.0,0.3664014974262985,1.0,1.0,0.3664014974259196,0.5676883780324999,1.044656594616559,0.4323116219675,0.4323116219675,1;0.07407407407;0;0.6551724138;1
one_oracle,scorable_negotiation-L0-611ee402f7,3,5,1,easy,1.0,0.9013,0.16666666666666666,0.3272615194404003,1.0,1.0,0.32726151943679727,0.48608494995000007,1.3062156243521383,0.5139150500499999,0.5139150500499999,0.8222222222;1;0.1666666667;0.396039604;0.6707317073
one_oracle,scorable_negotiation-L1-a9097927ce,3,1,2,easy,1.0,0.5756,0.04225352112676056,0.4282592392487642,1.0,1.0,0.4282592392560752,0.6662414325625,1.215794428525162,0.3337585674375,0.3337585674375,0.04225352113;1;1;0.08823529412;0.2045454545
one_oracle,scorable_negotiation-L4-d49e5fe070,2,19,3,medium;small-frontier,0.0,0.0,nan,nan,nan,0.0,nan,nan,nan,nan,0.0,
one_oracle,scorable_negotiation-L2-103cef6017,1,7,4,medium;small-frontier,0.0,0.0,nan,nan,nan,0.0,nan,nan,nan,nan,0.0,
one_oracle,scorable_negotiation-L2-adac68f4ac,4,17,0,large-frontier;medium,0.0,0.0,nan,nan,nan,0.0,nan,nan,nan,nan,0.0,
one_oracle,scorable_negotiation-L3-9a1b1c0960,4,23,1,hard;pivotal-seat,1.0,0.9183,0.15789473684210525,0.3105728508804517,0.1578947368,0.1578947368,0.049037818547453656,-0.607595693825,-1.7555362500781264,0.765490430625,0.765490430625,0.7543859649;0.1578947368;1;0.7166666667;0.5909090909
one_oracle,scorable_negotiation-L2-103cef6017,2,7,1,medium;small-frontier,1.0,0.9523,0.22972972972972974,0.3128979479193361,1.0,1.0,0.3128979479222924,0.451017451025,1.0702982677672783,0.548982548975,0.548982548975,0.2692307692;1;1;0.2297297297;0.696969697
one_oracle,scorable_negotiation-L1-996daa4124,3,21,2,easy;large-frontier,1.0,0.8835,0.08080808080808081,0.31759489465061125,0.4428571429,0.4428571429,0.14064916764259605,-0.23359487730249995,-0.5348230349986702,0.6764520202025,0.6764520202025,0.08080808081;1;0.4428571429;1;0.625
one_oracle,scorable_negotiation-L0-65113008ad,3,0,1,medium,1.0,0.6916,0.15476190476190477,0.37976040025598456,1.0,1.0,0.3797604002345655,0.5916901819,1.6527409236740438,0.4083098181,0.4083098181,0.4339622642;1;0.3823529412;0.6621621622;0.1547619048
one_oracle,scorable_negotiation-L1-aabb4d986b,3,6,2,easy,1.0,0.6638,0.16393442622950818,0.38007473828508903,1.0,1.0,0.3800747382842124,0.59223463225,1.4909423998115674,0.40776536775000005,0.40776536775000005,0.7666666667;0.1639344262;1;0.2289156627;0.4715447154
one_oracle,scorable_negotiation-L3-9a1b1c0960,2,23,2,hard;pivotal-seat,0.0,0.0,nan,nan,nan,0.0,nan,nan,nan,nan,0.0,
one_oracle,scorable_negotiation-L2-df1e479b72,0,2,2,medium;small-frontier,0.0,0.0,nan,nan,nan,0.0,nan,nan,nan,nan,0.0,
one_oracle,scorable_negotiation-L1-19dae4b672,4,11,4,high-conflict;medium,0.0,0.0,nan,nan,nan,0.0,nan,nan,nan,nan,0.0,
one_oracle,scorable_negotiation-L3-a8641f6c33,3,3,4,medium;small-frontier,0.0,0.0,nan,nan,nan,0.0,nan,nan,nan,nan,0.0,
one_oracle,scorable_negotiation-L4-d49e5fe070,4,19,2,medium;small-frontier,1.0,1.0,0.36,0.2667274675005067,1.0,1.0,0.26672746750584486,0.312713704225,1.049327056464356,0.687286295775,0.687286295775,0.7164179104;0.6727272727;1;0.36;1
one_oracle,scorable_negotiation-L3-d9a0ef3c04,4,13,1,hard;no-clear-win-win;pivotal-seat,0.0,0.0,nan,nan,nan,0.0,nan,nan,nan,nan,0.0,
one_oracle,scorable_negotiation-L1-996daa4124,2,21,0,easy;large-frontier,1.0,0.7935,0.1,0.36000734708871607,1.0,1.0,0.3600073470933008,0.5555697278999999,1.5001124073724452,0.4444302721000001,0.4444302721000001,1;0.4693877551;0.5;0.1;0.7083333333
one_oracle,scorable_negotiation-L2-df1e479b72,3,2,3,medium;small-frontier,1.0,0.9608,0.3333333333333333,0.3073658043042623,1.0,1.0,0.30736580431889876,0.43663691117500003,1.4461003643369945,0.563363088825,0.563363088825,0.4489795918;0.652173913;0.3333333333;1;0.8189655172
one_oracle,scorable_negotiation-L4-712ba36a4f,0,9,4,hard;no-clear-win-win;pivotal-seat,1.0,1.0,0.0,0.3132530120481927,1.0,1.0,0.3132530120489476,0.451923076925,0.8089033592159419,0.548076923075,0.548076923075,0;1;0.1923076923;1;1
one_oracle,scorable_negotiation-L1-282034699c,2,16,0,easy;large-frontier,1.0,0.8408,0.1917808219178082,0.3012203009566666,0.962962963,0.962962963,0.3012203009694774,0.4044855236499999,1.219006038268404,0.55847743935,0.55847743935,0.962962963;0.8369565217;0.55;0.1917808219;0.6551724138
one_oracle,scorable_negotiation-L4-8a29217702,1,4,1,hard;high-conflict;no-clear-win-win;small-frontier,1.0,1.0,0.49122807017543857,0.23769808173477897,1.0,1.0,0.23769808173249912,0.19824561402499996,0.7668554827228281,0.801754385975,0.801754385975,1;1;0.7157894737;0.4912280702;1
one_oracle,scorable_negotiation-L1-996daa4124,0,21,1,easy;large-frontier,1.0,0.8835,0.08080808080808081,0.31759489465061125,1.0,1.0,0.3175948946460948,0.46283369407249997,1.0596727283661687,0.5371663059275,0.5371663059275,0.08080808081;1;0.4428571429;1;0.625
one_oracle,scorable_negotiation-L1-19dae4b672,1,11,3,high-conflict;medium,0.0,0.0,nan,nan,nan,0.0,nan,nan,nan,nan,0.0,
one_oracle,scorable_negotiation-L1-282034699c,0,16,1,easy;large-frontier,1.0,0.7241,0.06521739130434782,0.33353705967329705,0.0652173913,0.0652173913,0.021752416933585143,-0.6680201565999999,-1.4153424828918328,0.7332375479,0.7332375479,0.2777777778;0.0652173913;1;1;0.6551724138
one_oracle,scorable_negotiation-L4-faf2ca7d47,2,14,3,hard;no-clear-win-win;pivotal-seat;small-frontier,0.0,0.0,nan,nan,nan,0.0,nan,nan,nan,nan,0.0,
one_oracle,scorable_negotiation-L0-611ee402f7,0,5,0,easy,0.0,0.0,nan,nan,nan,0.0,nan,nan,nan,nan,0.0,
one_oracle,scorable_negotiation-L3-46e1252af7,1,8,0,hard;pivotal-seat,1.0,1.0,0.21621621621621623,0.27205882352941174,1.0,1.0,0.2720588235276114,0.331081081075,0.794466933018119,0.668918918925,0.668918918925,1;1;0.2162162162;0.4594594595;1
one_oracle,scorable_negotiation-L1-996daa4124,4,21,4,easy;large-frontier,0.0,0.0,nan,nan,nan,0.0,nan,nan,nan,nan,0.0,
one_oracle,scorable_negotiation-L1-282034699c,1,16,3,easy;large-frontier,1.0,0.9791,0.26666666666666666,0.28108555211705477,0.3835616438,0.3835616438,0.10781363641874178,-0.409956874725,-1.0266336590346277,0.793518518525,0.793518518525,0.9074074074;1;0.2666666667;0.3835616438;1
one_oracle,scorable_negotiation-L4-712ba36a4f,4,9,2,hard;no-clear-win-win;pivotal-seat,0.0,0.0,nan,nan,nan,0.0,nan,nan,nan,nan,0.0,
one_oracle,scorable_negotiation-L3-d9a0ef3c04,2,13,2,hard;no-clear-win-win;pivotal-seat,0.0,0.0,nan,nan,nan,0.0,nan,nan,nan,nan,0.0,
one_oracle,scorable_negotiation-L2-df1e479b72,4,2,0,medium;small-frontier,0.0,0.0,nan,nan,nan,0.0,nan,nan,nan,nan,0.0,
one_oracle,scorable_negotiation-L2-df1e479b72,1,2,4,medium;small-frontier,0.0,0.0,nan,nan,nan,0.0,nan,nan,nan,nan,0.0,
one_oracle,scorable_negotiation-L4-8a29217702,3,4,0,hard;high-conflict;no-clear-win-win;small-frontier,1.0,1.0,0.49122807017543857,0.23769808173477897,1.0,1.0,0.23769808173249912,0.19824561402499996,0.7668554827228281,0.801754385975,0.801754385975,1;1;0.7157894737;0.4912280702;1
one_oracle,scorable_negotiation-L3-46e1252af7,4,8,1,hard;pivotal-seat,1.0,0.8431,0.49230769230769234,0.2597561123128202,0.6835443038,0.6835443038,0.17755481094789669,-0.10801088014999993,-0.43245422568596675,0.7915551839499999,0.7915551839499999,0.4923076923;0.6835443038;1;1;0.6739130435
one_oracle,scorable_negotiation-L4-8a29217702,0,4,4,hard;high-conflict;no-clear-win-win;small-frontier,1.0,1.0,0.49122807017543857,0.23769808173477897,1.0,1.0,0.23769808173249912,0.19824561402499996,0.7668554827228281,0.801754385975,0.801754385975,1;1;0.7157894737;0.4912280702;1
one_oracle,scorable_negotiation-L4-d49e5fe070,1,19,1,medium;small-frontier,1.0,1.0,0.36,0.2667274675005067,0.6727272727,0.6727272727,0.17943484176938487,-0.09637720490000001,-0.3233987105829376,0.7691044776,0.7691044776,0.7164179104;0.6727272727;1;0.36;1
one_oracle,scorable_negotiation-L3-46e1252af7,3,8,4,hard;pivotal-seat,0.0,0.0,nan,nan,nan,0.0,nan,nan,nan,nan,0.0,
one_oracle,scorable_negotiation-L2-0aa50f7b83,4,22,0,hard;high-conflict;large-frontier;no-clear-win-win,0.0,0.0,nan,nan,nan,0.0,nan,nan,nan,nan,0.0,
rational_advised_llm,scorable_negotiation-L0-65113008ad,2,0,4,medium,1.0,1.0,0.4339622641509434,0.2708804581245526,0.5714285714,0.5714285714,0.15478883320559614,-0.20863062210000005,-0.7317164727058104,0.7800591935000001,0.7800591935000001,0.4339622642;1;0.6862745098;1;0.5714285714
rational_advised_llm,scorable_negotiation-L0-611ee402f7,2,5,4,easy,1.0,1.0,0.35185185185185186,0.29927974922673495,1.0,1.0,0.2992797492105254,0.414661155125,1.430331701438549,0.585338844875,0.585338844875,0.762962963;0.7611940299;0.3518518519;0.4653465347;1
rational_advised_llm,scorable_negotiation-L0-611ee402f7,1,5,2,easy,1.0,0.9047,0.16666666666666666,0.3261421260568327,0.1666666667,0.1666666667,0.054357021020424515,-0.558203645525,-1.6782317539167133,0.724870312225,0.724870312225,0.5851851852;1;0.1666666667;0.6435643564;0.6707317073
rational_advised_llm,scorable_negotiation-L0-34733a57e6,2,20,4,easy;large-frontier,1.0,0.9121,0.27380952380952384,0.26312817685911294,0.2738095238,0.2738095238,0.09134530459151212,-0.40711849587500004,-1.8827169396256955,0.680928019675,0.680928019675,0.671641791;0.6162790698;0.7887323944;0.6470588235;0.2738095238
rational_advised_llm,scorable_negotiation-L0-a483b0d80d,2,15,4,easy,1.0,0.9649,0.3404255319148936,0.2860270059982275,0.4222222222,0.4222222222,0.1416998974817981,-0.21714552442500007,-0.9151910348826259,0.6393677466250001,0.6393677466250001,0.3404255319;0.7272727273;0.6375;0.8522727273;0.4222222222
rational_advised_llm,scorable_negotiation-L0-a483b0d80d,0,15,0,easy,1.0,0.9987,0.11702127659574468,0.31996369206331193,0.1170212766,0.1170212766,0.037442559711246416,-0.635062056725,-1.2369190617406314,0.752083333325,0.752083333325,0.1170212766;1;0.875;1;0.1333333333
rational_advised_llm,scorable_negotiation-L0-65113008ad,4,0,3,medium,1.0,0.8694,0.06862745098039216,0.30410813590922237,1.0,1.0,0.30410813590604296,0.42792399977999995,0.9510954132046159,0.57207600022,0.57207600022,0.4339622642;1;0.06862745098;1;0.7857142857
rational_advised_llm,scorable_negotiation-L0-32200851b2,3,10,1,easy;high-conflict,1.0,0.9254,0.24242424242424243,0.302320827736667,0.3289473684,0.3289473684,0.12396897675909718,-0.25218209492500004,-0.9572714767989039,0.581129463325,0.581129463325,0.8021978022;0.3289473684;0.2424242424;0.6585365854;0.6213592233
rational_advised_llm,scorable_negotiation-L0-a483b0d80d,1,15,2,easy,1.0,0.9987,0.11702127659574468,0.31996369206331193,0.875,0.875,0.27996823055800274,0.312411347525,0.6084878584158325,0.562588652475,0.562588652475,0.1170212766;1;0.875;1;0.1333333333
rational_advised_llm,scorable_negotiation-L0-32200851b2,2,10,4,easy;high-conflict,1.0,0.9254,0.24242424242424243,0.302320827736667,0.6213592233,0.6213592233,0.2341689720364651,0.11333272370000003,0.4302057361297061,0.5080264996,0.5080264996,0.8021978022;0.3289473684;0.2424242424;0.6585365854;0.6213592233
rational_advised_llm,scorable_negotiation-L0-32200851b2,1,10,2,easy;high-conflict,1.0,0.8383,0.12087912087912088,0.31569376757623824,0.797979798,0.797979798,0.3156937675775856,0.3655492234999999,1.1909209496696112,0.43243057450000005,0.43243057450000005,0.1208791209;0.3289473684;0.797979798;0.6585365854;0.6213592233
rational_advised_llm,scorable_negotiation-L0-65113008ad,3,0,1,medium,1.0,0.9817,0.15476190476190477,0.27865056018025913,1.0,1.0,0.27865056017349216,0.35281895775000005,0.7911018221925896,0.64718104225,0.64718104225,0.4339622642;1;1;1;0.1547619048
rational_advised_llm,scorable_negotiation-L0-32200851b2,0,10,0,easy;high-conflict,1.0,0.8413,0.32894736842105265,0.26600627541670524,0.3516483516,0.3516483516,0.14204323699511678,-0.17935032147500002,-1.062146479395208,0.530998673075,0.530998673075,0.3516483516;0.3289473684;0.5151515152;0.6585365854;0.6213592233
rational_advised_llm,scorable_negotiation-L0-65113008ad,1,0,2,medium,1.0,0.8395,0.32432432432432434,0.31976115555365753,1.0,1.0,0.3197611555559976,0.46816644812499997,1.2168613299787132,0.531833551875,0.531833551875,0.4339622642;1;1;0.3243243243;0.369047619
rational_advised_llm,scorable_negotiation-L0-611ee402f7,3,5,1,easy,1.0,0.9966,0.21782178217821782,0.30022207451943417,0.7611940299,0.7611940299,0.22852725076020913,0.11877562137499997,0.29137892510666336,0.642418408525,0.642418408525,1;0.7611940299;0.3518518519;0.2178217822;1
rational_advised_llm,scorable_negotiation-L0-65113008ad,0,0,0,medium,1.0,0.8395,0.32432432432432434,0.31976115555365753,0.4339622642,0.4339622642,0.13876427506828912,-0.23938072162499996,-0.6221999557090998,0.673342985825,0.673342985825,0.4339622642;1;1;0.3243243243;0.369047619
rational_advised_llm,scorable_negotiation-L0-34733a57e6,1,20,2,easy;large-frontier,1.0,0.7853,0.3283582089552239,0.3397838803331949,0.5774647887,0.5774647887,0.2129122246725982,0.04377599209999994,0.16225063636820322,0.5336887966,0.5336887966,0.328358209;0.3372093023;0.5774647887;0.9215686275;0.5476190476
rational_advised_llm,scorable_negotiation-L0-34733a57e6,0,20,0,easy;large-frontier,1.0,0.6975,0.0,0.3315977972426551,0.0,0.0,0.0,-0.619295859525,-1.7000634109906716,0.619295859525,0.619295859525,0;0.7209302326;0.3661971831;0.568627451;0.8214285714
rational_advised_llm,scorable_negotiation-L0-a483b0d80d,4,15,3,easy,1.0,0.9244,0.13333333333333333,0.3441657143491141,0.5568181818,0.5568181818,0.19163772730615186,-0.030371534500000075,-0.07528004695147066,0.5871897163,0.5871897163,0.3404255319;1;0.875;0.5568181818;0.1333333333
rational_advised_llm,scorable_negotiation-L0-32200851b2,4,10,3,easy;high-conflict,0.0,0.0,nan,nan,nan,0.0,nan,nan,nan,nan,0.0,
rational_advised_llm,scorable_negotiation-L0-611ee402f7,0,5,0,easy,1.0,1.0,0.35185185185185186,0.29927974922673495,0.762962963,0.762962963,0.22833936422355938,0.11836485887500003,0.4082876051753063,0.644598104125,0.644598104125,0.762962963;0.7611940299;0.3518518519;0.4653465347;1
rational_advised_llm,scorable_negotiation-L0-611ee402f7,4,5,3,easy,1.0,0.9013,0.16666666666666666,0.3272615194404003,0.396039604,0.396039604,0.1296085225621875,-0.26886554505,-0.7224999988795966,0.66490514905,0.66490514905,0.8222222222;1;0.1666666667;0.396039604;0.6707317073
rational_advised_llm,scorable_negotiation-L0-a483b0d80d,3,15,1,easy,1.0,0.9649,0.4727272727272727,0.2538432025241852,0.4727272727,0.4727272727,0.15737521943922989,-0.16004660975,-1.1734699339572197,0.63277388245,0.63277388245,0.5531914894;0.4727272727;0.7625;0.6931818182;0.5222222222
rational_advised_llm,scorable_negotiation-L0-34733a57e6,4,20,3,easy;large-frontier,1.0,0.7853,0.3283582089552239,0.3397838803331949,0.9215686275,0.9215686275,0.33978388034916734,0.47390579060000004,1.7564768361566494,0.44766283689999997,0.44766283689999997,0.328358209;0.3372093023;0.5774647887;0.9215686275;0.5476190476
rational_advised_llm,scorable_negotiation-L0-34733a57e6,3,20,1,easy;large-frontier,1.0,0.7853,0.3283582089552239,0.3397838803331949,0.3372093023,0.3372093023,0.12432962864214842,-0.25654336590000004,-0.9508482247125543,0.5937526682000001,0.5937526682000001,0.328358209;0.3372093023;0.5774647887;0.9215686275;0.5476190476
rational_advised_llm,scorable_negotiation-L1-19dae4b672,0,11,1,high-conflict;medium,1.0,0.9059,0.15151515151515152,0.35364780653880923,0.5,0.5,0.18945418207781425,-0.034790133050000005,-0.1118463025850454,0.53479013305,0.53479013305,0.4897959184;0.5;0.9333333333;0.1515151515;0.564516129
rational_advised_llm,scorable_negotiation-L1-a9097927ce,4,1,4,easy,1.0,0.7433,0.30985915492957744,0.2544645390563869,0.6818181818,0.6818181818,0.25446453905089556,0.18241693482500004,1.0823530276860867,0.49940124697499994,0.49940124697499994,0.3098591549;0.6608695652;0.4827586207;0.5441176471;0.6818181818
rational_advised_llm,scorable_negotiation-L1-282034699c,2,16,0,easy;large-frontier,1.0,0.861,0.55,0.2570521256809315,0.6111111111,0.6111111111,0.18768885367245663,-0.050106054275000034,-0.40608736431264136,0.6612171653750001,0.6612171653750001,0.6111111111;0.8369565217;0.55;0.602739726;0.6551724138
rational_advised_llm,scorable_negotiation-L1-996daa4124,1,21,3,easy;large-frontier,1.0,1.0,0.3333333333333333,0.2846112776705409,1.0,1.0,0.28461127766764205,0.3716089466,1.0756501223704293,0.6283910534,0.6283910534,0.7373737374;1;0.4428571429;1;0.3333333333
rational_advised_llm,scorable_negotiation-L1-19dae4b672,2,11,0,high-conflict;medium,1.0,0.9605,0.14516129032258066,0.3259844608892783,0.7244897959,0.7244897959,0.236172415537842,0.13870452382499998,0.401167422100602,0.585785272075,0.585785272075,0.7244897959;1;0.6222222222;0.5757575758;0.1451612903
rational_advised_llm,scorable_negotiation-L1-aabb4d986b,3,6,2,easy,1.0,0.8089,0.4959349593495935,0.25226471048226656,0.7931034483,0.7931034483,0.2522647104916053,0.20539596102500013,1.6545140340679296,0.5877074872749999,0.5877074872749999,0.6666666667;0.5737704918;0.7931034483;0.6144578313;0.4959349593
rational_advised_llm,scorable_negotiation-L1-282034699c,0,16,1,easy;large-frontier,1.0,1.0,0.26666666666666666,0.27612389851641195,1.0,1.0,0.27612389851252045,0.34460933534999993,0.9906670851671369,0.6553906646500001,0.6553906646500001,0.5740740741;1;0.2666666667;0.7808219178;1
rational_advised_llm,scorable_negotiation-L1-996daa4124,3,21,2,easy;large-frontier,1.0,0.8835,0.08080808080808081,0.31759489465061125,0.4428571429,0.4428571429,0.14064916764259605,-0.23359487730249995,-0.5348230349986702,0.6764520202025,0.6764520202025,0.08080808081;1;0.4428571429;1;0.625
rational_advised_llm,scorable_negotiation-L1-996daa4124,2,21,0,easy;large-frontier,1.0,0.7935,0.1,0.36000734708871607,1.0,1.0,0.3600073470933008,0.5555697278999999,1.5001124073724452,0.4444302721000001,0.4444302721000001,1;0.4693877551;0.5;0.1;0.7083333333
rational_advised_llm,scorable_negotiation-L1-a9097927ce,0,1,1,easy,1.0,0.8105,0.41739130434782606,0.25986495349245886,0.4173913043,0.4173913043,0.1453026679930184,-0.19640202639999998,-1.2818962964761225,0.6137933307,0.6137933307,0.7464788732;0.4173913043;0.4827586207;0.5441176471;0.6818181818
rational_advised_llm,scorable_negotiation-L1-996daa4124,0,21,1,easy;large-frontier,1.0,0.9109,0.21428571428571427,0.31625485408173143,0.4693877551,0.4693877551,0.14844615599789204,-0.20376700679999998,-0.6064874177828613,0.6731547619,0.6731547619,1;0.4693877551;0.2142857143;0.77;0.7083333333
rational_advised_llm,scorable_negotiation-L1-282034699c,1,16,3,easy;large-frontier,1.0,0.7122,0.0273972602739726,0.34875379841241133,0.02739726027,0.02739726027,0.009554898585231716,-0.682591495355,-1.546557608204758,0.709988755625,0.709988755625,1;0.6847826087;0.8333333333;0.02739726027;0.3218390805
rational_advised_llm,scorable_negotiation-L1-aabb4d986b,4,6,4,easy,1.0,0.8089,0.4959349593495935,0.25226471048226656,0.4959349593,0.4959349593,0.1577434686466746,-0.16606465022500005,-1.3376908337861728,0.661999609525,0.661999609525,0.6666666667;0.5737704918;0.7931034483;0.6144578313;0.4959349593
rational_advised_llm,scorable_negotiation-L1-19dae4b672,1,11,3,high-conflict;medium,1.0,0.8455,0.2111111111111111,0.27261533429250934,0.5757575758,0.5757575758,0.22620755458748382,0.08338137802500001,0.4128355402409014,0.49237619777499997,0.49237619777499997,0.693877551;0.5;0.2111111111;0.5757575758;0.564516129
rational_advised_llm,scorable_negotiation-L1-a9097927ce,2,1,0,easy,1.0,0.6316,0.08823529411764706,0.4053165620223925,0.4788732394,0.4788732394,0.1940952550352639,-0.018210287704999994,-0.04889371955730835,0.497083527105,0.497083527105,0.4788732394;0.547826087;1;0.08823529412;0.3522727273
rational_advised_llm,scorable_negotiation-L1-282034699c,4,16,4,easy;large-frontier,1.0,0.9791,0.26666666666666666,0.28108555211705477,1.0,1.0,0.28108555211782044,0.36059107052499995,0.9030094455584428,0.639408929475,0.639408929475,0.9074074074;1;0.2666666667;0.3835616438;1
rational_advised_llm,scorable_negotiation-L1-996daa4124,4,21,4,easy;large-frontier,1.0,0.7944,0.21428571428571427,0.35751214000974296,1.0,1.0,0.3575121400125675,0.5507230468,1.5342172075839164,0.44927695320000005,0.44927695320000005,0.3434343434;0.4693877551;0.2142857143;0.77;1
rational_advised_llm,scorable_negotiation-L1-aabb4d986b,1,6,3,easy,1.0,0.9825,0.35,0.2702385326661338,1.0,1.0,0.2702385326608865,0.32489136527499995,1.0412542010478256,0.675108634725,0.675108634725,0.35;1;0.5862068966;1;0.7642276423
rational_advised_llm,scorable_negotiation-L1-19dae4b672,4,11,4,high-conflict;medium,1.0,0.9059,0.15151515151515152,0.35364780653880923,0.564516129,0.564516129,0.21389988297885779,0.04585502819999998,0.14741867620144078,0.5186611008,0.5186611008,0.4897959184;0.5;0.9333333333;0.1515151515;0.564516129
rational_advised_llm,scorable_negotiation-L1-a9097927ce,1,1,3,easy,1.0,0.5644,0.04225352112676056,0.43974099618066526,0.08823529412,0.08823529412,0.03880067613450715,-0.4582223549375001,-0.9623128624371627,0.5464576490575,0.5464576490575,0.04225352113;0.7913043478;1;0.08823529412;0.3522727273
rational_advised_llm,scorable_negotiation-L1-282034699c,3,16,2,easy;large-frontier,1.0,1.0,0.26666666666666666,0.27612389851641195,0.2666666667,0.2666666667,0.0736330396125429,-0.5720573312749999,-1.6445241344002244,0.838723997975,0.838723997975,0.5740740741;1;0.2666666667;0.7808219178;1
