experiment-name,condition,focal_seat,instance_id,seed,episode_id,deal,focal_normalized_surplus,opponent_normalized_surplus,normalized_welfare,syntax_errors,economic_errors,turns,episode_json,transcript_md,transcript_html
advocate_v2_uncapped_baseline,raw_llm,1,scorable_negotiation-L0-2eb1acc6bf,1,scorable_negotiation-moves_chat-e3b7623712,0,0.0,0.0,0.0,0,0,14,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_baseline/episodes/scorable_negotiation/base/moves_chat/Qwen3-8B/L0/scorable_negotiation-moves_chat-e3b7623712.json,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_baseline/transcripts/scorable_negotiation-moves_chat-e3b7623712.md,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_baseline/transcripts/scorable_negotiation-moves_chat-e3b7623712.html
advocate_v2_uncapped_baseline,planner_guided,1,scorable_negotiation-L0-2eb1acc6bf,1,scorable_negotiation-moves_chat-91c6653f7b,0,0.0,0.0,0.0,0,0,14,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_seat1/episodes/scorable_negotiation/base/moves_chat/advocate_mixed/L0/scorable_negotiation-moves_chat-91c6653f7b.json,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_seat1/transcripts/scorable_negotiation-moves_chat-91c6653f7b.md,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_seat1/transcripts/scorable_negotiation-moves_chat-91c6653f7b.html
advocate_v2_uncapped_baseline,raw_llm,1,scorable_negotiation-L0-4abed256fd,0,scorable_negotiation-moves_chat-b5d678febf,1,1.0,0.102564,1.1026,0,0,4,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_baseline/episodes/scorable_negotiation/base/moves_chat/Qwen3-8B/L0/scorable_negotiation-moves_chat-b5d678febf.json,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_baseline/transcripts/scorable_negotiation-moves_chat-b5d678febf.md,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_baseline/transcripts/scorable_negotiation-moves_chat-b5d678febf.html
advocate_v2_uncapped_baseline,planner_guided,1,scorable_negotiation-L0-4abed256fd,0,scorable_negotiation-moves_chat-3c0abc925e,1,0.653061,0.333333,0.9864,0,0,10,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_seat1/episodes/scorable_negotiation/base/moves_chat/advocate_mixed/L0/scorable_negotiation-moves_chat-3c0abc925e.json,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_seat1/transcripts/scorable_negotiation-moves_chat-3c0abc925e.md,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_seat1/transcripts/scorable_negotiation-moves_chat-3c0abc925e.html
advocate_v2_uncapped_baseline,raw_llm,1,scorable_negotiation-L0-4abed256fd,1,scorable_negotiation-moves_chat-70f94b0da4,1,1.0,0.102564,1.1026,0,0,10,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_baseline/episodes/scorable_negotiation/base/moves_chat/Qwen3-8B/L0/scorable_negotiation-moves_chat-70f94b0da4.json,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_baseline/transcripts/scorable_negotiation-moves_chat-70f94b0da4.md,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_baseline/transcripts/scorable_negotiation-moves_chat-70f94b0da4.html
advocate_v2_uncapped_baseline,planner_guided,1,scorable_negotiation-L0-4abed256fd,1,scorable_negotiation-moves_chat-df8df54a50,0,0.0,0.0,0.0,0,0,14,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_seat1/episodes/scorable_negotiation/base/moves_chat/advocate_mixed/L0/scorable_negotiation-moves_chat-df8df54a50.json,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_seat1/transcripts/scorable_negotiation-moves_chat-df8df54a50.md,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_seat1/transcripts/scorable_negotiation-moves_chat-df8df54a50.html
advocate_v2_uncapped_baseline,raw_llm,1,scorable_negotiation-L0-4d2e9ce257,0,scorable_negotiation-moves_chat-e69569ce61,1,0.029703,1.0,1.0297,0,0,6,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_baseline/episodes/scorable_negotiation/base/moves_chat/Qwen3-8B/L0/scorable_negotiation-moves_chat-e69569ce61.json,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_baseline/transcripts/scorable_negotiation-moves_chat-e69569ce61.md,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_baseline/transcripts/scorable_negotiation-moves_chat-e69569ce61.html
advocate_v2_uncapped_baseline,planner_guided,1,scorable_negotiation-L0-4d2e9ce257,0,scorable_negotiation-moves_chat-067de0e4e1,1,0.059406,0.666667,0.7261,0,0,6,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_seat1/episodes/scorable_negotiation/base/moves_chat/advocate_mixed/L0/scorable_negotiation-moves_chat-067de0e4e1.json,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_seat1/transcripts/scorable_negotiation-moves_chat-067de0e4e1.md,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_seat1/transcripts/scorable_negotiation-moves_chat-067de0e4e1.html
advocate_v2_uncapped_baseline,raw_llm,1,scorable_negotiation-L0-4d2e9ce257,1,scorable_negotiation-moves_chat-e9e2194900,1,0.277228,0.666667,0.9439,0,0,4,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_baseline/episodes/scorable_negotiation/base/moves_chat/Qwen3-8B/L0/scorable_negotiation-moves_chat-e9e2194900.json,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_baseline/transcripts/scorable_negotiation-moves_chat-e9e2194900.md,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_baseline/transcripts/scorable_negotiation-moves_chat-e9e2194900.html
advocate_v2_uncapped_baseline,planner_guided,1,scorable_negotiation-L0-4d2e9ce257,1,scorable_negotiation-moves_chat-2c396f7f5f,0,0.0,0.0,0.0,0,0,14,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_seat1/episodes/scorable_negotiation/base/moves_chat/advocate_mixed/L0/scorable_negotiation-moves_chat-2c396f7f5f.json,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_seat1/transcripts/scorable_negotiation-moves_chat-2c396f7f5f.md,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_seat1/transcripts/scorable_negotiation-moves_chat-2c396f7f5f.html
advocate_v2_uncapped_baseline,raw_llm,1,scorable_negotiation-L0-5646c8be3d,0,scorable_negotiation-moves_chat-998da0647e,0,0.0,0.0,0.0,0,0,13,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_baseline/episodes/scorable_negotiation/base/moves_chat/Qwen3-8B/L0/scorable_negotiation-moves_chat-998da0647e.json,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_baseline/transcripts/scorable_negotiation-moves_chat-998da0647e.md,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_baseline/transcripts/scorable_negotiation-moves_chat-998da0647e.html
advocate_v2_uncapped_baseline,planner_guided,1,scorable_negotiation-L0-5646c8be3d,0,scorable_negotiation-moves_chat-d77918c0ee,1,0.80468,0.0,0.8047,0,0,4,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_seat1/episodes/scorable_negotiation/base/moves_chat/advocate_mixed/L0/scorable_negotiation-moves_chat-d77918c0ee.json,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_seat1/transcripts/scorable_negotiation-moves_chat-d77918c0ee.md,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_seat1/transcripts/scorable_negotiation-moves_chat-d77918c0ee.html
advocate_v2_uncapped_baseline,raw_llm,1,scorable_negotiation-L0-5646c8be3d,1,scorable_negotiation-moves_chat-e1e6a5d1f2,1,0.218718,1.0,1.2187,0,0,4,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_baseline/episodes/scorable_negotiation/base/moves_chat/Qwen3-8B/L0/scorable_negotiation-moves_chat-e1e6a5d1f2.json,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_baseline/transcripts/scorable_negotiation-moves_chat-e1e6a5d1f2.md,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_baseline/transcripts/scorable_negotiation-moves_chat-e1e6a5d1f2.html
advocate_v2_uncapped_baseline,planner_guided,1,scorable_negotiation-L0-5646c8be3d,1,scorable_negotiation-moves_chat-d6b69b9f0a,1,0.80468,0.0,0.8047,0,0,6,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_seat1/episodes/scorable_negotiation/base/moves_chat/advocate_mixed/L0/scorable_negotiation-moves_chat-d6b69b9f0a.json,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_seat1/transcripts/scorable_negotiation-moves_chat-d6b69b9f0a.md,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_seat1/transcripts/scorable_negotiation-moves_chat-d6b69b9f0a.html
advocate_v2_uncapped_baseline,raw_llm,1,scorable_negotiation-L0-8b01faa970,0,scorable_negotiation-moves_chat-bea312344d,1,1.0,0.093117,1.0931,0,0,4,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_baseline/episodes/scorable_negotiation/base/moves_chat/Qwen3-8B/L0/scorable_negotiation-moves_chat-bea312344d.json,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_baseline/transcripts/scorable_negotiation-moves_chat-bea312344d.md,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_baseline/transcripts/scorable_negotiation-moves_chat-bea312344d.html
advocate_v2_uncapped_baseline,planner_guided,1,scorable_negotiation-L0-8b01faa970,0,scorable_negotiation-moves_chat-5bcfd0c20f,1,1.0,0.093117,1.0931,0,0,4,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_seat1/episodes/scorable_negotiation/base/moves_chat/advocate_mixed/L0/scorable_negotiation-moves_chat-5bcfd0c20f.json,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_seat1/transcripts/scorable_negotiation-moves_chat-5bcfd0c20f.md,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_seat1/transcripts/scorable_negotiation-moves_chat-5bcfd0c20f.html
advocate_v2_uncapped_baseline,raw_llm,1,scorable_negotiation-L0-8b01faa970,1,scorable_negotiation-moves_chat-d138a345cb,1,1.0,0.093117,1.0931,0,0,2,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_baseline/episodes/scorable_negotiation/base/moves_chat/Qwen3-8B/L0/scorable_negotiation-moves_chat-d138a345cb.json,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_baseline/transcripts/scorable_negotiation-moves_chat-d138a345cb.md,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_baseline/transcripts/scorable_negotiation-moves_chat-d138a345cb.html
advocate_v2_uncapped_baseline,planner_guided,1,scorable_negotiation-L0-8b01faa970,1,scorable_negotiation-moves_chat-0982956a60,1,1.0,0.093117,1.0931,0,0,6,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_seat1/episodes/scorable_negotiation/base/moves_chat/advocate_mixed/L0/scorable_negotiation-moves_chat-0982956a60.json,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_seat1/transcripts/scorable_negotiation-moves_chat-0982956a60.md,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_seat1/transcripts/scorable_negotiation-moves_chat-0982956a60.html
advocate_v2_uncapped_baseline,raw_llm,1,scorable_negotiation-L0-90316f9784,0,scorable_negotiation-moves_chat-980772b988,1,0.045045,1.0,1.045,0,0,2,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_baseline/episodes/scorable_negotiation/base/moves_chat/Qwen3-8B/L0/scorable_negotiation-moves_chat-980772b988.json,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_baseline/transcripts/scorable_negotiation-moves_chat-980772b988.md,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_baseline/transcripts/scorable_negotiation-moves_chat-980772b988.html
advocate_v2_uncapped_baseline,planner_guided,1,scorable_negotiation-L0-90316f9784,0,scorable_negotiation-moves_chat-652e01863f,1,0.045045,1.0,1.045,0,0,3,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_seat1/episodes/scorable_negotiation/base/moves_chat/advocate_mixed/L0/scorable_negotiation-moves_chat-652e01863f.json,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_seat1/transcripts/scorable_negotiation-moves_chat-652e01863f.md,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_seat1/transcripts/scorable_negotiation-moves_chat-652e01863f.html
advocate_v2_uncapped_baseline,raw_llm,1,scorable_negotiation-L0-90316f9784,1,scorable_negotiation-moves_chat-2aaee4f90d,1,0.045045,1.0,1.045,0,0,4,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_baseline/episodes/scorable_negotiation/base/moves_chat/Qwen3-8B/L0/scorable_negotiation-moves_chat-2aaee4f90d.json,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_baseline/transcripts/scorable_negotiation-moves_chat-2aaee4f90d.md,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_baseline/transcripts/scorable_negotiation-moves_chat-2aaee4f90d.html
advocate_v2_uncapped_baseline,planner_guided,1,scorable_negotiation-L0-90316f9784,1,scorable_negotiation-moves_chat-94086d7146,1,0.045045,1.0,1.045,0,0,4,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_seat1/episodes/scorable_negotiation/base/moves_chat/advocate_mixed/L0/scorable_negotiation-moves_chat-94086d7146.json,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_seat1/transcripts/scorable_negotiation-moves_chat-94086d7146.md,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_seat1/transcripts/scorable_negotiation-moves_chat-94086d7146.html
advocate_v2_uncapped_baseline,raw_llm,1,scorable_negotiation-L0-b7ecc0292a,0,scorable_negotiation-moves_chat-36151de7e5,1,1.0,0.058172,1.0582,0,0,4,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_baseline/episodes/scorable_negotiation/base/moves_chat/Qwen3-8B/L0/scorable_negotiation-moves_chat-36151de7e5.json,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_baseline/transcripts/scorable_negotiation-moves_chat-36151de7e5.md,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_baseline/transcripts/scorable_negotiation-moves_chat-36151de7e5.html
advocate_v2_uncapped_baseline,planner_guided,1,scorable_negotiation-L0-b7ecc0292a,0,scorable_negotiation-moves_chat-347c8b2d69,1,1.0,0.058172,1.0582,0,0,4,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_seat1/episodes/scorable_negotiation/base/moves_chat/advocate_mixed/L0/scorable_negotiation-moves_chat-347c8b2d69.json,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_seat1/transcripts/scorable_negotiation-moves_chat-347c8b2d69.md,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_seat1/transcripts/scorable_negotiation-moves_chat-347c8b2d69.html
advocate_v2_uncapped_baseline,raw_llm,1,scorable_negotiation-L0-b7ecc0292a,1,scorable_negotiation-moves_chat-b6710d4f25,1,1.0,0.058172,1.0582,0,0,4,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_baseline/episodes/scorable_negotiation/base/moves_chat/Qwen3-8B/L0/scorable_negotiation-moves_chat-b6710d4f25.json,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_baseline/transcripts/scorable_negotiation-moves_chat-b6710d4f25.md,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_baseline/transcripts/scorable_negotiation-moves_chat-b6710d4f25.html
advocate_v2_uncapped_baseline,planner_guided,1,scorable_negotiation-L0-b7ecc0292a,1,scorable_negotiation-moves_chat-737022ed3e,1,0.0,0.767313,0.7673,0,0,6,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_seat1/episodes/scorable_negotiation/base/moves_chat/advocate_mixed/L0/scorable_negotiation-moves_chat-737022ed3e.json,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_seat1/transcripts/scorable_negotiation-moves_chat-737022ed3e.md,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_seat1/transcripts/scorable_negotiation-moves_chat-737022ed3e.html
advocate_v2_uncapped_baseline,raw_llm,1,scorable_negotiation-L0-c1677e5f6d,0,scorable_negotiation-moves_chat-a5e03751c5,1,0.188406,1.0,1.1884,0,0,2,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_baseline/episodes/scorable_negotiation/base/moves_chat/Qwen3-8B/L0/scorable_negotiation-moves_chat-a5e03751c5.json,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_baseline/transcripts/scorable_negotiation-moves_chat-a5e03751c5.md,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_baseline/transcripts/scorable_negotiation-moves_chat-a5e03751c5.html
advocate_v2_uncapped_baseline,planner_guided,1,scorable_negotiation-L0-c1677e5f6d,0,scorable_negotiation-moves_chat-f8a82544a7,1,0.188406,1.0,1.1884,0,0,2,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_seat1/episodes/scorable_negotiation/base/moves_chat/advocate_mixed/L0/scorable_negotiation-moves_chat-f8a82544a7.json,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_seat1/transcripts/scorable_negotiation-moves_chat-f8a82544a7.md,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_seat1/transcripts/scorable_negotiation-moves_chat-f8a82544a7.html
advocate_v2_uncapped_baseline,raw_llm,1,scorable_negotiation-L0-c1677e5f6d,1,scorable_negotiation-moves_chat-4115aa3662,1,0.188406,1.0,1.1884,0,0,4,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_baseline/episodes/scorable_negotiation/base/moves_chat/Qwen3-8B/L0/scorable_negotiation-moves_chat-4115aa3662.json,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_baseline/transcripts/scorable_negotiation-moves_chat-4115aa3662.md,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_baseline/transcripts/scorable_negotiation-moves_chat-4115aa3662.html
advocate_v2_uncapped_baseline,planner_guided,1,scorable_negotiation-L0-c1677e5f6d,1,scorable_negotiation-moves_chat-02c05201bd,1,0.188406,1.0,1.1884,0,0,4,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_seat1/episodes/scorable_negotiation/base/moves_chat/advocate_mixed/L0/scorable_negotiation-moves_chat-02c05201bd.json,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_seat1/transcripts/scorable_negotiation-moves_chat-02c05201bd.md,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_seat1/transcripts/scorable_negotiation-moves_chat-02c05201bd.html
advocate_v2_uncapped_baseline,raw_llm,1,scorable_negotiation-L0-c82eb2eac9,0,scorable_negotiation-moves_chat-99f8da923e,0,0.0,0.0,0.0,0,0,12,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_baseline/episodes/scorable_negotiation/base/moves_chat/Qwen3-8B/L0/scorable_negotiation-moves_chat-99f8da923e.json,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_baseline/transcripts/scorable_negotiation-moves_chat-99f8da923e.md,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_baseline/transcripts/scorable_negotiation-moves_chat-99f8da923e.html
advocate_v2_uncapped_baseline,planner_guided,1,scorable_negotiation-L0-c82eb2eac9,0,scorable_negotiation-moves_chat-455ad8136a,1,0.717949,0.279693,0.9976,0,0,4,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_seat1/episodes/scorable_negotiation/base/moves_chat/advocate_mixed/L0/scorable_negotiation-moves_chat-455ad8136a.json,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_seat1/transcripts/scorable_negotiation-moves_chat-455ad8136a.md,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_seat1/transcripts/scorable_negotiation-moves_chat-455ad8136a.html
advocate_v2_uncapped_baseline,raw_llm,1,scorable_negotiation-L0-c82eb2eac9,1,scorable_negotiation-moves_chat-528ec254b4,1,0.435897,0.264368,0.7003,0,0,4,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_baseline/episodes/scorable_negotiation/base/moves_chat/Qwen3-8B/L0/scorable_negotiation-moves_chat-528ec254b4.json,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_baseline/transcripts/scorable_negotiation-moves_chat-528ec254b4.md,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_baseline/transcripts/scorable_negotiation-moves_chat-528ec254b4.html
advocate_v2_uncapped_baseline,planner_guided,1,scorable_negotiation-L0-c82eb2eac9,1,scorable_negotiation-moves_chat-9f4213b3b6,1,1.0,0.034483,1.0345,0,0,8,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_seat1/episodes/scorable_negotiation/base/moves_chat/advocate_mixed/L0/scorable_negotiation-moves_chat-9f4213b3b6.json,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_seat1/transcripts/scorable_negotiation-moves_chat-9f4213b3b6.md,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_seat1/transcripts/scorable_negotiation-moves_chat-9f4213b3b6.html
advocate_v2_uncapped_baseline,raw_llm,1,scorable_negotiation-L0-cc71a35c80,0,scorable_negotiation-moves_chat-e5431d7a03,1,0.0,0.53271,0.5327,0,0,7,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_baseline/episodes/scorable_negotiation/base/moves_chat/Qwen3-8B/L0/scorable_negotiation-moves_chat-e5431d7a03.json,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_baseline/transcripts/scorable_negotiation-moves_chat-e5431d7a03.md,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_baseline/transcripts/scorable_negotiation-moves_chat-e5431d7a03.html
advocate_v2_uncapped_baseline,planner_guided,1,scorable_negotiation-L0-cc71a35c80,0,scorable_negotiation-moves_chat-ecdfd0a164,1,0.0,0.53271,0.5327,0,0,2,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_seat1/episodes/scorable_negotiation/base/moves_chat/advocate_mixed/L0/scorable_negotiation-moves_chat-ecdfd0a164.json,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_seat1/transcripts/scorable_negotiation-moves_chat-ecdfd0a164.md,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_seat1/transcripts/scorable_negotiation-moves_chat-ecdfd0a164.html
advocate_v2_uncapped_baseline,raw_llm,1,scorable_negotiation-L0-cc71a35c80,1,scorable_negotiation-moves_chat-3bcfbd1188,0,0.0,0.0,0.0,0,0,12,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_baseline/episodes/scorable_negotiation/base/moves_chat/Qwen3-8B/L0/scorable_negotiation-moves_chat-3bcfbd1188.json,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_baseline/transcripts/scorable_negotiation-moves_chat-3bcfbd1188.md,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_baseline/transcripts/scorable_negotiation-moves_chat-3bcfbd1188.html
advocate_v2_uncapped_baseline,planner_guided,1,scorable_negotiation-L0-cc71a35c80,1,scorable_negotiation-moves_chat-3137a0a60b,0,0.0,0.0,0.0,0,0,14,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_seat1/episodes/scorable_negotiation/base/moves_chat/advocate_mixed/L0/scorable_negotiation-moves_chat-3137a0a60b.json,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_seat1/transcripts/scorable_negotiation-moves_chat-3137a0a60b.md,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_seat1/transcripts/scorable_negotiation-moves_chat-3137a0a60b.html
advocate_v2_uncapped_baseline,raw_llm,1,scorable_negotiation-L0-ce3bfa6570,0,scorable_negotiation-moves_chat-cad9acf83c,0,0.0,0.0,0.0,0,0,14,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_baseline/episodes/scorable_negotiation/base/moves_chat/Qwen3-8B/L0/scorable_negotiation-moves_chat-cad9acf83c.json,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_baseline/transcripts/scorable_negotiation-moves_chat-cad9acf83c.md,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_baseline/transcripts/scorable_negotiation-moves_chat-cad9acf83c.html
advocate_v2_uncapped_baseline,planner_guided,1,scorable_negotiation-L0-ce3bfa6570,0,scorable_negotiation-moves_chat-9408daf18d,0,0.0,0.0,0.0,0,0,15,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_seat1/episodes/scorable_negotiation/base/moves_chat/advocate_mixed/L0/scorable_negotiation-moves_chat-9408daf18d.json,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_seat1/transcripts/scorable_negotiation-moves_chat-9408daf18d.md,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_seat1/transcripts/scorable_negotiation-moves_chat-9408daf18d.html
advocate_v2_uncapped_baseline,raw_llm,1,scorable_negotiation-L0-ce3bfa6570,1,scorable_negotiation-moves_chat-d329d730a6,1,1.0,0.0,1.0,0,0,8,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_baseline/episodes/scorable_negotiation/base/moves_chat/Qwen3-8B/L0/scorable_negotiation-moves_chat-d329d730a6.json,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_baseline/transcripts/scorable_negotiation-moves_chat-d329d730a6.md,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_baseline/transcripts/scorable_negotiation-moves_chat-d329d730a6.html
advocate_v2_uncapped_baseline,planner_guided,1,scorable_negotiation-L0-ce3bfa6570,1,scorable_negotiation-moves_chat-82dc0583a6,0,0.0,0.0,0.0,0,0,14,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_seat1/episodes/scorable_negotiation/base/moves_chat/advocate_mixed/L0/scorable_negotiation-moves_chat-82dc0583a6.json,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_seat1/transcripts/scorable_negotiation-moves_chat-82dc0583a6.md,/nlp/scr/siddharth/ii_mats/rational_agents/advocate_v2_uncapped_seat1/transcripts/scorable_negotiation-moves_chat-82dc0583a6.html
